#DataThief /Users/jrpowers-luhn/Desktop/DH-3-BAL-CAL-Balanced-Calibrated_Source_Spectral_Output.png Friday 23-Feb-2018 4:20:07 PM
228.2214, 16.8529
229.9108, 16.8067
229.9076, 16.7604
229.9045, 16.7141
229.9013, 16.6678
229.8982, 16.6215
229.8951, 16.5752
229.8919, 16.5289
229.8888, 16.4826
229.8857, 16.4363
229.8824, 16.39
229.8794, 16.3437
231.5688, 16.2974
231.5657, 16.2511
231.5625, 16.2049
231.5594, 16.1586
231.5563, 16.1123
231.5531, 16.066
231.55, 16.0197
231.5469, 15.9734
231.5436, 15.9271
231.5406, 15.8808
231.5375, 15.8346
233.2269, 15.7883
233.2237, 15.742
233.2206, 15.6957
233.2175, 15.6494
233.2143, 15.6031
233.2112, 15.5568
233.208, 15.5105
233.2049, 15.4642
233.2018, 15.4179
233.1985, 15.3717
233.1955, 15.3254
233.1924, 15.2791
233.1892, 15.2328
233.1861, 15.1865
234.8755, 15.1402
234.8723, 15.0939
234.8692, 15.0476
234.866, 15.0013
234.863, 14.955
234.8598, 14.9088
234.8567, 14.8625
234.8536, 14.8162
234.8504, 14.7699
234.8473, 14.7236
234.8441, 14.6773
236.5335, 14.631
236.5304, 14.5847
236.5272, 14.5384
236.5242, 14.4921
236.521, 14.4459
236.5179, 14.3996
236.5147, 14.3533
236.5116, 14.307
236.5085, 14.2607
238.1979, 14.2144
238.1947, 14.1681
238.1916, 14.1218
239.881, 14.0756
239.8779, 14.0293
239.8747, 13.983
239.8716, 13.9367
239.8685, 13.8904
239.8653, 13.8441
239.8622, 13.7978
241.5516, 13.7516
241.5485, 13.7053
241.5453, 13.659
241.5422, 13.6127
241.5391, 13.5664
241.5359, 13.5201
241.5328, 13.4738
241.5295, 13.4275
241.5265, 13.3812
241.5234, 13.3349
243.2128, 13.2887
243.2096, 13.2424
243.2065, 13.1961
243.2034, 13.1498
243.2002, 13.1035
243.1971, 13.0572
243.194, 13.0109
243.1908, 12.9646
243.1877, 12.9183
243.1846, 12.8719
243.1814, 12.8256
244.8708, 12.7795
244.8677, 12.7332
244.8646, 12.6869
244.8614, 12.6406
244.8582, 12.5943
244.8552, 12.548
244.8519, 12.5017
244.8489, 12.4554
244.8458, 12.4091
244.8426, 12.3628
246.532, 12.3166
246.5289, 12.2703
246.5257, 12.224
246.5226, 12.1777
246.5194, 12.1314
246.5163, 12.0851
246.5131, 12.0388
246.5101, 11.9925
246.5069, 11.9462
246.5038, 11.8999
246.5007, 11.8536
248.1901, 11.8074
248.1869, 11.761
248.1838, 11.7147
248.1807, 11.6684
248.1775, 11.6221
248.1743, 11.5758
248.1713, 11.5295
248.1681, 11.4833
248.165, 11.437
248.1619, 11.3907
248.1587, 11.3445
249.8481, 11.2982
249.845, 11.2519
249.8418, 11.2056
249.8387, 11.1593
249.8356, 11.113
249.8324, 11.0667
249.8293, 11.0204
249.8262, 10.9741
249.823, 10.9278
249.8199, 10.8816
251.5093, 10.8353
251.5062, 10.789
251.503, 10.7427
251.4999, 10.6964
251.4968, 10.6501
251.4936, 10.6038
251.4905, 10.5575
251.4874, 10.5112
251.4842, 10.4649
251.4811, 10.4187
251.478, 10.3724
253.1674, 10.3261
253.1642, 10.2798
253.1611, 10.2335
253.158, 10.1872
253.1548, 10.1409
253.1517, 10.0946
253.1485, 10.0483
253.1454, 10.0021
254.8348, 9.9558
254.8317, 9.9095
254.8285, 9.8632
254.8254, 9.8169
254.8223, 9.7706
254.8191, 9.7243
256.5085, 9.6781
256.5053, 9.6318
258.1979, 9.6319
258.1948, 9.5856
259.8841, 9.5393
261.5767, 9.5394
261.5735, 9.4931
263.2661, 9.4932
264.9586, 9.4932
266.648, 9.447
266.6449, 9.4007
266.6418, 9.3544
266.6385, 9.3081
268.328, 9.2619
268.3249, 9.2156
268.3218, 9.1693
268.3186, 9.123
268.3155, 9.0767
268.3124, 9.0304
268.3092, 8.9841
268.3061, 8.9378
269.9955, 8.8916
269.9923, 8.8453
269.9891, 8.799
269.9861, 8.7527
269.9828, 8.7064
269.9798, 8.6601
271.6692, 8.6139
271.6661, 8.5676
271.6629, 8.5213
271.6598, 8.475
271.6566, 8.4287
271.6535, 8.3824
271.6503, 8.3361
273.3397, 8.2899
273.3367, 8.2436
273.3335, 8.1973
273.3304, 8.151
273.3273, 8.1047
273.3241, 8.0584
273.321, 8.0121
275.0104, 7.9659
275.0072, 7.9196
275.0041, 7.8733
275.001, 7.827
274.9978, 7.7807
274.9947, 7.7344
274.9916, 7.6881
274.9884, 7.6418
274.9853, 7.5955
274.9822, 7.5492
274.979, 7.5029
274.9759, 7.4566
274.9727, 7.4102
274.9696, 7.3639
274.9665, 7.3176
276.6559, 7.2715
276.6528, 7.2252
278.3422, 7.1789
278.339, 7.1327
276.6434, 7.0863
276.6402, 7.04
278.3359, 7.0864
278.339, 7.1327
280.0316, 7.1327
280.0347, 7.179
281.7303, 7.2254
281.7335, 7.2717
283.4291, 7.318
285.1217, 7.3181
286.8142, 7.3182
288.5067, 7.3182
290.1993, 7.3183
290.1961, 7.272
291.8855, 7.2258
291.8824, 7.1795
291.8793, 7.1332
293.5687, 7.0869
293.5655, 7.0406
293.5624, 6.9944
293.5592, 6.9481
295.2486, 6.9018
295.2455, 6.8555
295.2424, 6.8092
295.2392, 6.7629
295.2361, 6.7166
295.233, 6.6703
295.2298, 6.624
295.2267, 6.5777
296.9161, 6.5314
