1.878360000000000127e+02,2.036673732188025667e+02
1.883089999999999975e+02,1.971546396251051192e+02
1.887820000000000107e+02,1.907665911810921671e+02
1.892549999999999955e+02,-3.006428014357483107e+02
1.897280000000000086e+02,-1.414088325426039603e+02
1.902009999999999934e+02,2.581650350035141059e+02
1.906740000000000066e+02,-5.570034026384530534e+01
1.911469999999999914e+02,-3.456339990404391926e+01
1.916189999999999998e+02,4.693324715664873281e+01
1.920920000000000130e+02,-8.574314675013751241e+01
1.925649999999999977e+02,-4.246074865339060977e+01
1.930380000000000109e+02,-6.299688150442829482e+01
1.935109999999999957e+02,-4.733597086774238250e+01
1.939840000000000089e+02,7.468938151860567132e+01
1.944559999999999889e+02,6.933814337670349914e+01
1.949290000000000020e+02,1.464262010629229493e+01
1.954019999999999868e+02,4.805584229518759543e+01
1.958739999999999952e+02,1.565414207528002777e+01
1.963470000000000084e+02,-1.891819376597200346e+02
1.968199999999999932e+02,1.037350892370656297e+01
1.972920000000000016e+02,1.702432023336105260e+02
1.977649999999999864e+02,-3.246833898748931091e+01
1.982369999999999948e+02,4.215067473396630504e+01
1.987100000000000080e+02,2.063312799542227651e+02
1.991819999999999879e+02,-5.033743620936104435e+01
1.996550000000000011e+02,-6.748562925893025977e+01
2.001270000000000095e+02,-2.405584059601914149e+01
2.005999999999999943e+02,1.008495472415386303e+02
2.010720000000000027e+02,1.443063121795096215e+01
2.015440000000000111e+02,5.878419464905850589e+01
2.020169999999999959e+02,-6.660957461167508598e+01
2.024890000000000043e+02,-3.131099072807917238e+01
2.029610000000000127e+02,1.148635434857741728e+02
2.034329999999999927e+02,8.485262516343203743e+01
2.039060000000000059e+02,6.602382760391530780e+01
2.043779999999999859e+02,5.332316912075403792e+01
2.048499999999999943e+02,1.590072250742641380e+01
2.053220000000000027e+02,5.726367986929272291e+01
2.057940000000000111e+02,-7.184040747029311547e+01
2.062659999999999911e+02,2.271143197290562199e+01
2.067390000000000043e+02,1.050585852826367628e+01
2.072110000000000127e+02,1.596921058919896552e+01
2.076829999999999927e+02,1.455239383392266994e+01
2.081550000000000011e+02,-9.515231308424477064e+00
2.086270000000000095e+02,2.041479361261970826e+00
2.090989999999999895e+02,-2.759460254626027265e+01
2.095699999999999932e+02,-9.527056900970810815e+00
2.100420000000000016e+02,-2.530721803524601654e+01
2.105140000000000100e+02,-3.429008022890414953e+00
2.109859999999999900e+02,-1.048921589358115014e+01
2.114579999999999984e+02,-1.752495830214060035e+01
2.119300000000000068e+02,-3.240225268406425219e+00
2.124019999999999868e+02,4.830286941137824641e-01
2.128729999999999905e+02,1.231002322088373992e-02
2.133449999999999989e+02,3.241919562755410489e+00
2.138170000000000073e+02,-1.970629685837583037e-02
2.142880000000000109e+02,-6.068911724958048204e-01
2.147599999999999909e+02,-1.041110064382428035e+00
2.152319999999999993e+02,2.827071833259790612e+00
2.157030000000000030e+02,-1.130066922353964554e+00
2.161750000000000114e+02,-3.865494919749739466e+00
2.166459999999999866e+02,-3.963960857958829909e+00
2.171179999999999950e+02,-1.052494743238029429e+01
2.175889999999999986e+02,-2.350213554913455383e+01
2.180610000000000070e+02,1.266445450762649116e+01
2.185320000000000107e+02,-2.675282143127300927e+01
2.190039999999999907e+02,5.694283061261597112e+00
2.194749999999999943e+02,3.028661156700253798e+01
2.199459999999999980e+02,4.740890330353790461e+01
